Country,NUTS CODE 2016,merged regions_code,capital region,NUTS NAME,Year,Year z-score,value,2019 vs 2016,2016 vs 2013,2013 vs 2010
Italy,IT,,other,IT - Italy,2013,RCI 2013 z-scores,-0.39,0.004690017566087,-0.091076478,-0.138156878
Italy,IT,,other,IT - Italy,2010,RCI 2010 z-scores,-0.25,0.004690017566087,-0.091076478,-0.138156878
Italy,ITC1,,other,ITC1 - Piemonte,2019,RCI 2019 z-scores,-0.24,0.031465526125519,-0.076337349,-0.11397136
Italy,ITC1,,other,ITC1 - Piemonte,2016,RCI 2016 z-scores,-0.27,0.031465526125519,-0.076337349,-0.11397136
Italy,ITC1,,other,ITC1 - Piemonte,2013,RCI 2013 z-scores,-0.2,0.031465526125519,-0.076337349,-0.11397136
Italy,ITC1,,other,ITC1 - Piemonte,2010,RCI 2010 z-scores,-0.08,0.031465526125519,-0.076337349,-0.11397136
Italy,ITC2,,other,ITC2 - Valle d'Aosta/Vallée d'Aoste,2019,RCI 2019 z-scores,-0.55,-0.106773986090063,-0.005615813,0.237744016
Italy,ITC2,,other,ITC2 - Valle d'Aosta/Vallée d'Aoste,2016,RCI 2016 z-scores,-0.44,-0.106773986090063,-0.005615813,0.237744016
Italy,ITC2,,other,ITC2 - Valle d'Aosta/Vallée d'Aoste,2013,RCI 2013 z-scores,-0.44,-0.106773986090063,-0.005615813,0.237744016
Italy,ITC2,,other,ITC2 - Valle d'Aosta/Vallée d'Aoste,2010,RCI 2010 z-scores,-0.67,-0.106773986090063,-0.005615813,0.237744016
Italy,ITC3,,other,ITC3 - Liguria,2019,RCI 2019 z-scores,-0.3,0.012228604675409,-0.148889671,0.090371636
Italy,ITC3,,other,ITC3 - Liguria,2016,RCI 2016 z-scores,-0.31,0.012228604675409,-0.148889671,0.090371636
Italy,ITC3,,other,ITC3 - Liguria,2013,RCI 2013 z-scores,-0.16,0.012228604675409,-0.148889671,0.090371636
Italy,ITC3,,other,ITC3 - Liguria,2010,RCI 2010 z-scores,-0.26,0.012228604675409,-0.148889671,0.090371636
Italy,ITC4,,other,ITC4 - Lombardia,2019,RCI 2019 z-scores,-0.07,-0.027857124799007,-0.059957798,-0.19745456
Italy,ITC4,,other,ITC4 - Lombardia,2016,RCI 2016 z-scores,-0.05,-0.027857124799007,-0.059957798,-0.19745456
Italy,ITC4,,other,ITC4 - Lombardia,2013,RCI 2013 z-scores,0.01,-0.027857124799007,-0.059957798,-0.19745456
Italy,ITC4,,other,ITC4 - Lombardia,2010,RCI 2010 z-scores,0.21,-0.027857124799007,-0.059957798,-0.19745456
Italy,ITF1,,other,ITF1 - Abruzzo,2019,RCI 2019 z-scores,-0.69,-0.077484576459759,-0.093849122,-0.064437486
Italy,ITF1,,other,ITF1 - Abruzzo,2016,RCI 2016 z-scores,-0.61,-0.077484576459759,-0.093849122,-0.064437486
Italy,ITF1,,other,ITF1 - Abruzzo,2013,RCI 2013 z-scores,-0.52,-0.077484576459759,-0.093849122,-0.064437486
Italy,ITF1,,other,ITF1 - Abruzzo,2010,RCI 2010 z-scores,-0.45,-0.077484576459759,-0.093849122,-0.064437486
Italy,ITF2,,other,ITF2 - Molise,2019,RCI 2019 z-scores,-0.7,-0.02542025838542,-0.032585203,0.147905708
Italy,ITF2,,other,ITF2 - Molise,2016,RCI 2016 z-scores,-0.67,-0.02542025838542,-0.032585203,0.147905708
Italy,ITF2,,other,ITF2 - Molise,2013,RCI 2013 z-scores,-0.64,-0.02542025838542,-0.032585203,0.147905708
Italy,ITF2,,other,ITF2 - Molise,2010,RCI 2010 z-scores,-0.79,-0.02542025838542,-0.032585203,0.147905708
Italy,ITF3,,other,ITF3 - Campania,2019,RCI 2019 z-scores,-0.91,0.007902727030491,-0.15491437,-0.23334676
Italy,ITF3,,other,ITF3 - Campania,2016,RCI 2016 z-scores,-0.92,0.007902727030491,-0.15491437,-0.23334676
Italy,ITF3,,other,ITF3 - Campania,2013,RCI 2013 z-scores,-0.76,0.007902727030491,-0.15491437,-0.23334676
Italy,ITF3,,other,ITF3 - Campania,2010,RCI 2010 z-scores,-0.53,0.007902727030491,-0.15491437,-0.23334676
Italy,ITF4,,other,ITF4 - Puglia,2019,RCI 2019 z-scores,-1,-0.012935654968511,-0.10262703,-0.21172007
Italy,ITF4,,other,ITF4 - Puglia,2016,RCI 2016 z-scores,-0.98,-0.012935654968511,-0.10262703,-0.21172007
Italy,ITF4,,other,ITF4 - Puglia,2013,RCI 2013 z-scores,-0.88,-0.012935654968511,-0.10262703,-0.21172007
Italy,ITF4,,other,ITF4 - Puglia,2010,RCI 2010 z-scores,-0.67,-0.012935654968511,-0.10262703,-0.21172007
Italy,ITF5,,other,ITF5 - Basilicata,2019,RCI 2019 z-scores,-0.91,-0.053320365600549,-0.003253038,0.068115117
Italy,ITF5,,other,ITF5 - Basilicata,2016,RCI 2016 z-scores,-0.85,-0.053320365600549,-0.003253038,0.068115117
Italy,ITF5,,other,ITF5 - Basilicata,2013,RCI 2013 z-scores,-0.85,-0.053320365600549,-0.003253038,0.068115117
Italy,ITF5,,other,ITF5 - Basilicata,2010,RCI 2010 z-scores,-0.92,-0.053320365600549,-0.003253038,0.068115117
Italy,ITF6,,other,ITF6 - Calabria,2019,RCI 2019 z-scores,-1.11,-0.05655312054891,-0.149745558,-0.132661683
Italy,ITF6,,other,ITF6 - Calabria,2016,RCI 2016 z-scores,-1.05,-0.05655312054891,-0.149745558,-0.132661683
Italy,ITF6,,other,ITF6 - Calabria,2013,RCI 2013 z-scores,-0.9,-0.05655312054891,-0.149745558,-0.132661683
Italy,ITF6,,other,ITF6 - Calabria,2010,RCI 2010 z-scores,-0.77,-0.05655312054891,-0.149745558,-0.132661683
Italy,ITG1,,other,ITG1 - Sicilia,2019,RCI 2019 z-scores,-1.09,-0.01262139748837,-0.119740108,-0.285518293
Italy,ITG1,,other,ITG1 - Sicilia,2016,RCI 2016 z-scores,-1.08,-0.01262139748837,-0.119740108,-0.285518293
Italy,ITG1,,other,ITG1 - Sicilia,2013,RCI 2013 z-scores,-0.96,-0.01262139748837,-0.119740108,-0.285518293
Italy,ITG1,,other,ITG1 - Sicilia,2010,RCI 2010 z-scores,-0.68,-0.01262139748837,-0.119740108,-0.285518293
Italy,ITG2,,other,ITG2 - Sardegna,2019,RCI 2019 z-scores,-0.97,-0.048221470601688,-0.113111752,0.108230443
Italy,ITG2,,other,ITG2 - Sardegna,2016,RCI 2016 z-scores,-0.92,-0.048221470601688,-0.113111752,0.108230443
Italy,ITG2,,other,ITG2 - Sardegna,2013,RCI 2013 z-scores,-0.81,-0.048221470601688,-0.113111752,0.108230443
Italy,ITG2,,other,ITG2 - Sardegna,2010,RCI 2010 z-scores,-0.91,-0.048221470601688,-0.113111752,0.108230443
Italy,ITH1,,other,ITH1 - Prov. Autonoma di Bolzano/Bozen,2019,RCI 2019 z-scores,-0.35,-0.091240415373159,0.094691923,0.12257063
Italy,ITH1,,other,ITH1 - Prov. Autonoma di Bolzano/Bozen,2016,RCI 2016 z-scores,-0.26,-0.091240415373159,0.094691923,0.12257063
Italy,ITH1,,other,ITH1 - Prov. Autonoma di Bolzano/Bozen,2013,RCI 2013 z-scores,-0.36,-0.091240415373159,0.094691923,0.12257063
Italy,ITH1,,other,ITH1 - Prov. Autonoma di Bolzano/Bozen,2010,RCI 2010 z-scores,-0.48,-0.091240415373159,0.094691923,0.12257063
Italy,ITH2,,other,ITH2 - Provincia Autonoma di Trento,2019,RCI 2019 z-scores,-0.14,0.037214717750826,-0.01533683,0.250061895
Italy,ITH2,,other,ITH2 - Provincia Autonoma di Trento,2016,RCI 2016 z-scores,-0.18,0.037214717750826,-0.01533683,0.250061895
Italy,ITH2,,other,ITH2 - Provincia Autonoma di Trento,2013,RCI 2013 z-scores,-0.16,0.037214717750826,-0.01533683,0.250061895
Italy,ITH2,,other,ITH2 - Provincia Autonoma di Trento,2010,RCI 2010 z-scores,-0.41,0.037214717750826,-0.01533683,0.250061895
Italy,ITH3,,other,ITH3 - Veneto,2019,RCI 2019 z-scores,-0.26,0.060800203267715,-0.066839715,-0.187899298
Italy,ITH3,,other,ITH3 - Veneto,2016,RCI 2016 z-scores,-0.32,0.060800203267715,-0.066839715,-0.187899298
Italy,ITH3,,other,ITH3 - Veneto,2013,RCI 2013 z-scores,-0.25,0.060800203267715,-0.066839715,-0.187899298
Italy,ITH3,,other,ITH3 - Veneto,2010,RCI 2010 z-scores,-0.07,0.060800203267715,-0.066839715,-0.187899298
Italy,ITH4,,other,ITH4 - Friuli-Venezia Giulia,2019,RCI 2019 z-scores,-0.28,-0.01664198756508,-0.049758714,0.056579534
Italy,ITH4,,other,ITH4 - Friuli-Venezia Giulia,2016,RCI 2016 z-scores,-0.27,-0.01664198756508,-0.049758714,0.056579534
Italy,ITH4,,other,ITH4 - Friuli-Venezia Giulia,2013,RCI 2013 z-scores,-0.22,-0.01664198756508,-0.049758714,0.056579534
Italy,ITH4,,other,ITH4 - Friuli-Venezia Giulia,2010,RCI 2010 z-scores,-0.28,-0.01664198756508,-0.049758714,0.056579534
Italy,ITH5,,other,ITH5 - Emilia-Romagna,2019,RCI 2019 z-scores,-0.18,0.045033479840164,-0.132373098,-0.149708875
Italy,ITH5,,other,ITH5 - Emilia-Romagna,2016,RCI 2016 z-scores,-0.22,0.045033479840164,-0.132373098,-0.149708875
Italy,ITH5,,other,ITH5 - Emilia-Romagna,2013,RCI 2013 z-scores,-0.09,0.045033479840164,-0.132373098,-0.149708875
Italy,ITH5,,other,ITH5 - Emilia-Romagna,2010,RCI 2010 z-scores,0.06,0.045033479840164,-0.132373098,-0.149708875
Italy,ITI1,,other,ITI1 - Toscana,2019,RCI 2019 z-scores,-0.32,0.053571751439293,-0.107275929,-0.115387645
Italy,ITI1,,other,ITI1 - Toscana,2016,RCI 2016 z-scores,-0.38,0.053571751439293,-0.107275929,-0.115387645
Italy,ITI1,,other,ITI1 - Toscana,2013,RCI 2013 z-scores,-0.27,0.053571751439293,-0.107275929,-0.115387645
Italy,ITI1,,other,ITI1 - Toscana,2010,RCI 2010 z-scores,-0.15,0.053571751439293,-0.107275929,-0.115387645
Italy,ITI2,,other,ITI2 - Umbria,2019,RCI 2019 z-scores,-0.44,-0.016428343472085,-0.085798079,0.034221859
Italy,ITI2,,other,ITI2 - Umbria,2016,RCI 2016 z-scores,-0.42,-0.016428343472085,-0.085798079,0.034221859
Italy,ITI2,,other,ITI2 - Umbria,2013,RCI 2013 z-scores,-0.34,-0.016428343472085,-0.085798079,0.034221859
Italy,ITI2,,other,ITI2 - Umbria,2010,RCI 2010 z-scores,-0.37,-0.016428343472085,-0.085798079,0.034221859
Italy,ITI3,,other,ITI3 - Marche,2019,RCI 2019 z-scores,-0.49,-0.021774544812505,-0.044173681,-0.057100093
Italy,ITI3,,other,ITI3 - Marche,2016,RCI 2016 z-scores,-0.46,-0.021774544812505,-0.044173681,-0.057100093
Italy,ITI3,,other,ITI3 - Marche,2013,RCI 2013 z-scores,-0.42,-0.021774544812505,-0.044173681,-0.057100093
Italy,ITI3,,other,ITI3 - Marche,2010,RCI 2010 z-scores,-0.36,-0.021774544812505,-0.044173681,-0.057100093
Italy,ITI4,,capital region,ITI4 - Lazio,2019,RCI 2019 z-scores,-0.18,0.022379369294534,-0.07745178,-0.131035904
Italy,ITI4,,capital region,ITI4 - Lazio,2016,RCI 2016 z-scores,-0.2,0.022379369294534,-0.07745178,-0.131035904
Italy,ITI4,,capital region,ITI4 - Lazio,2013,RCI 2013 z-scores,-0.12,0.022379369294534,-0.07745178,-0.131035904
Italy,ITI4,,capital region,ITI4 - Lazio,2010,RCI 2010 z-scores,0.01,0.022379369294534,-0.07745178,-0.131035904
Lithuania,LT,,other,LT - Lithuania,2019,RCI 2019 z-scores,-0.4,0.164447599081047,0.251250483,-0.282538585
Lithuania,LT,,other,LT - Lithuania,2016,RCI 2016 z-scores,-0.57,0.164447599081047,0.251250483,-0.282538585
Lithuania,LT,,other,LT - Lithuania,2013,RCI 2013 z-scores,-0.82,0.164447599081047,0.251250483,-0.282538585
Lithuania,LT,,other,LT - Lithuania,2010,RCI 2010 z-scores,-0.54,0.164447599081047,0.251250483,-0.282538585
Lithuania,LT01,,capital region,LT01 - Sostinės regionas,2019,RCI 2019 z-scores,-0.16,,,
Lithuania,LT02,,other,LT02 - Vidurio ir vakarų Lietuvos regionas,2019,RCI 2019 z-scores,-0.5,,,
Luxembourg,LU00,,other,LU00 - Luxembourg,2019,RCI 2019 z-scores,0.93,-0.04053762519613,0.000436501,0.371347902
Luxembourg,LU00,,other,LU00 - Luxembourg,2016,RCI 2016 z-scores,0.97,-0.04053762519613,0.000436501,0.371347902
Luxembourg,LU00,,other,LU00 - Luxembourg,2013,RCI 2013 z-scores,0.97,-0.04053762519613,0.000436501,0.371347902
Luxembourg,LU00,,other,LU00 - Luxembourg,2010,RCI 2010 z-scores,0.6,-0.04053762519613,0.000436501,0.371347902
Latvia,LV00,,other,LV00 - Latvija,2019,RCI 2019 z-scores,-0.57,-0.020809991960851,0.294560438,-0.140238291
Latvia,LV00,,other,LV00 - Latvija,2016,RCI 2016 z-scores,-0.55,-0.020809991960851,0.294560438,-0.140238291
Latvia,LV00,,other,LV00 - Latvija,2013,RCI 2013 z-scores,-0.84,-0.020809991960851,0.294560438,-0.140238291
Latvia,LV00,,other,LV00 - Latvija,2010,RCI 2010 z-scores,-0.7,-0.020809991960851,0.294560438,-0.140238291
Malta,MT00,,other,MT00 - Malta,2019,RCI 2019 z-scores,-0.37,0.128597276874476,0.068882298,0.205578629
Malta,MT00,,other,MT00 - Malta,2016,RCI 2016 z-scores,-0.5,0.128597276874476,0.068882298,0.205578629
Malta,MT00,,other,MT00 - Malta,2013,RCI 2013 z-scores,-0.57,0.128597276874476,0.068882298,0.205578629
Malta,MT00,,other,MT00 - Malta,2010,RCI 2010 z-scores,-0.77,0.128597276874476,0.068882298,0.205578629
Netherlands,NL,,other,NL - Netherlands,2019,RCI 2019 z-scores,0.74,-0.015577732727601,-0.188544688,0.041322409
Netherlands,NL,,other,NL - Netherlands,2016,RCI 2016 z-scores,0.76,-0.015577732727601,-0.188544688,0.041322409
Netherlands,NL,,other,NL - Netherlands,2013,RCI 2013 z-scores,0.95,-0.015577732727601,-0.188544688,0.041322409
Netherlands,NL,,other,NL - Netherlands,2010,RCI 2010 z-scores,0.9,-0.015577732727601,-0.188544688,0.041322409
Netherlands,NL00,NL00,capital region,NL00 - Flevoland & Noord-Holland,2019,RCI 2019 z-scores,0.9,0.0275394631697,-0.207137683,0.030021684
Netherlands,NL00,NL00,capital region,NL00 - Flevoland & Noord-Holland,2016,RCI 2016 z-scores,0.87,0.0275394631697,-0.207137683,0.030021684
Netherlands,NL00,NL00,capital region,NL00 - Flevoland & Noord-Holland,2013,RCI 2013 z-scores,1.08,0.0275394631697,-0.207137683,0.030021684
Netherlands,NL00,NL00,capital region,NL00 - Flevoland & Noord-Holland,2010,RCI 2010 z-scores,1.05,0.0275394631697,-0.207137683,0.030021684
Netherlands,NL11,,other,NL11 - Groningen,2019,RCI 2019 z-scores,0.54,0.094733439419727,-0.173134826,-0.007134723
Netherlands,NL11,,other,NL11 - Groningen,2016,RCI 2016 z-scores,0.44,0.094733439419727,-0.173134826,-0.007134723
Netherlands,NL11,,other,NL11 - Groningen,2013,RCI 2013 z-scores,0.62,0.094733439419727,-0.173134826,-0.007134723
Netherlands,NL11,,other,NL11 - Groningen,2010,RCI 2010 z-scores,0.62,0.094733439419727,-0.173134826,-0.007134723
Netherlands,NL12,,other,NL12 - Friesland,2019,RCI 2019 z-scores,0.37,0.031538779526477,-0.14087646,0.089688797
Netherlands,NL12,,other,NL12 - Friesland,2016,RCI 2016 z-scores,0.34,0.031538779526477,-0.14087646,0.089688797
Netherlands,NL12,,other,NL12 - Friesland,2013,RCI 2013 z-scores,0.48,0.031538779526477,-0.14087646,0.089688797
Netherlands,NL12,,other,NL12 - Friesland,2010,RCI 2010 z-scores,0.39,0.031538779526477,-0.14087646,0.089688797
Netherlands,NL13,,other,NL13 - Drenthe,2019,RCI 2019 z-scores,0.44,0.052457132277215,-0.14320759,0.181914099
Netherlands,NL13,,other,NL13 - Drenthe,2016,RCI 2016 z-scores,0.38,0.052457132277215,-0.14320759,0.181914099
Netherlands,NL13,,other,NL13 - Drenthe,2013,RCI 2013 z-scores,0.53,0.052457132277215,-0.14320759,0.181914099
Netherlands,NL13,,other,NL13 - Drenthe,2010,RCI 2010 z-scores,0.35,0.052457132277215,-0.14320759,0.181914099
Netherlands,NL21,,other,NL21 - Overijssel,2019,RCI 2019 z-scores,0.59,0.00509433777883,-0.128910537,0.03049664
Netherlands,NL21,,other,NL21 - Overijssel,2016,RCI 2016 z-scores,0.58,0.00509433777883,-0.128910537,0.03049664
Netherlands,NL21,,other,NL21 - Overijssel,2013,RCI 2013 z-scores,0.71,0.00509433777883,-0.128910537,0.03049664
Netherlands,NL21,,other,NL21 - Overijssel,2010,RCI 2010 z-scores,0.68,0.00509433777883,-0.128910537,0.03049664
Netherlands,NL22,,other,NL22 - Gelderland,2019,RCI 2019 z-scores,0.72,-0.021230109668272,-0.15589322,0.056931456
Netherlands,NL22,,other,NL22 - Gelderland,2016,RCI 2016 z-scores,0.74,-0.021230109668272,-0.15589322,0.056931456
Netherlands,NL22,,other,NL22 - Gelderland,2013,RCI 2013 z-scores,0.89,-0.021230109668272,-0.15589322,0.056931456
Netherlands,NL22,,other,NL22 - Gelderland,2010,RCI 2010 z-scores,0.84,-0.021230109668272,-0.15589322,0.056931456
Netherlands,NL31,,other,NL31 - Utrecht,2019,RCI 2019 z-scores,1.05,-0.09597471616724,-0.208501837,0.104959127
Netherlands,NL31,,other,NL31 - Utrecht,2016,RCI 2016 z-scores,1.15,-0.09597471616724,-0.208501837,0.104959127
Netherlands,NL31,,other,NL31 - Utrecht,2013,RCI 2013 z-scores,1.36,-0.09597471616724,-0.208501837,0.104959127
Netherlands,NL31,,other,NL31 - Utrecht,2010,RCI 2010 z-scores,1.25,-0.09597471616724,-0.208501837,0.104959127
Netherlands,NL33,,other,NL33 - Zuid-Holland,2019,RCI 2019 z-scores,0.78,-0.021815427900135,-0.203664168,-0.017899077
Netherlands,NL33,,other,NL33 - Zuid-Holland,2016,RCI 2016 z-scores,0.8,-0.021815427900135,-0.203664168,-0.017899077
Netherlands,NL33,,other,NL33 - Zuid-Holland,2013,RCI 2013 z-scores,1.01,-0.021815427900135,-0.203664168,-0.017899077
Netherlands,NL33,,other,NL33 - Zuid-Holland,2010,RCI 2010 z-scores,1.02,-0.021815427900135,-0.203664168,-0.017899077
Netherlands,NL34,,other,NL34 - Zeeland,2019,RCI 2019 z-scores,0.45,0.076754121030064,-0.224118055,0.105220665
Netherlands,NL34,,other,NL34 - Zeeland,2016,RCI 2016 z-scores,0.38,0.076754121030064,-0.224118055,0.105220665
Netherlands,NL34,,other,NL34 - Zeeland,2013,RCI 2013 z-scores,0.6,0.076754121030064,-0.224118055,0.105220665
Netherlands,NL34,,other,NL34 - Zeeland,2010,RCI 2010 z-scores,0.5,0.076754121030064,-0.224118055,0.105220665
Netherlands,NL41,,other,NL41 - Noord-Brabant,2019,RCI 2019 z-scores,0.72,-0.094310893717737,-0.192482868,0.009977609
Netherlands,NL41,,other,NL41 - Noord-Brabant,2016,RCI 2016 z-scores,0.81,-0.094310893717737,-0.192482868,0.009977609
Netherlands,NL41,,other,NL41 - Noord-Brabant,2013,RCI 2013 z-scores,1,-0.094310893717737,-0.192482868,0.009977609
Netherlands,NL41,,other,NL41 - Noord-Brabant,2010,RCI 2010 z-scores,0.99,-0.094310893717737,-0.192482868,0.009977609
Netherlands,NL42,,other,NL42 - Limburg,2019,RCI 2019 z-scores,0.62,-0.024131883081853,-0.246234658,0.137520708
Netherlands,NL42,,other,NL42 - Limburg,2016,RCI 2016 z-scores,0.64,-0.024131883081853,-0.246234658,0.137520708
Netherlands,NL42,,other,NL42 - Limburg,2013,RCI 2013 z-scores,0.89,-0.024131883081853,-0.246234658,0.137520708
Netherlands,NL42,,other,NL42 - Limburg,2010,RCI 2010 z-scores,0.75,-0.024131883081853,-0.246234658,0.137520708
Poland,PL,,other,PL - Poland,2019,RCI 2019 z-scores,-0.46,0.004108165827449,0.09698997,-0.089915023
Poland,PL,,other,PL - Poland,2016,RCI 2016 z-scores,-0.46,0.004108165827449,0.09698997,-0.089915023
Poland,PL,,other,PL - Poland,2013,RCI 2013 z-scores,-0.56,0.004108165827449,0.09698997,-0.089915023
Poland,PL,,other,PL - Poland,2010,RCI 2010 z-scores,-0.47,0.004108165827449,0.09698997,-0.089915023
Poland,PL21,,other,PL21 - Małopolskie,2019,RCI 2019 z-scores,-0.33,0.014469057767997,0.122863928,-0.145954801
Poland,PL21,,other,PL21 - Małopolskie,2016,RCI 2016 z-scores,-0.35,0.014469057767997,0.122863928,-0.145954801
Poland,PL21,,other,PL21 - Małopolskie,2013,RCI 2013 z-scores,-0.47,0.014469057767997,0.122863928,-0.145954801
Poland,PL21,,other,PL21 - Małopolskie,2010,RCI 2010 z-scores,-0.33,0.014469057767997,0.122863928,-0.145954801
Poland,PL22,,other,PL22 - Śląskie,2019,RCI 2019 z-scores,-0.29,0.034140100760485,0.081268886,-0.175554402
Poland,PL22,,other,PL22 - Śląskie,2016,RCI 2016 z-scores,-0.32,0.034140100760485,0.081268886,-0.175554402
Poland,PL22,,other,PL22 - Śląskie,2013,RCI 2013 z-scores,-0.41,0.034140100760485,0.081268886,-0.175554402
Poland,PL22,,other,PL22 - Śląskie,2010,RCI 2010 z-scores,-0.23,0.034140100760485,0.081268886,-0.175554402
Poland,PL41,,other,PL41 - Wielkopolskie,2019,RCI 2019 z-scores,-0.51,0.02491026658536,0.189300271,-0.216527468
Poland,PL41,,other,PL41 - Wielkopolskie,2016,RCI 2016 z-scores,-0.54,0.02491026658536,0.189300271,-0.216527468
Poland,PL41,,other,PL41 - Wielkopolskie,2013,RCI 2013 z-scores,-0.73,0.02491026658536,0.189300271,-0.216527468
Poland,PL41,,other,PL41 - Wielkopolskie,2010,RCI 2010 z-scores,-0.51,0.02491026658536,0.189300271,-0.216527468
Poland,PL42,,other,PL42 - Zachodniopomorskie,2019,RCI 2019 z-scores,-0.64,-0.034091314833983,0.100986368,-0.057902486
Poland,PL42,,other,PL42 - Zachodniopomorskie,2016,RCI 2016 z-scores,-0.61,-0.034091314833983,0.100986368,-0.057902486
Poland,PL42,,other,PL42 - Zachodniopomorskie,2013,RCI 2013 z-scores,-0.71,-0.034091314833983,0.100986368,-0.057902486
Poland,PL42,,other,PL42 - Zachodniopomorskie,2010,RCI 2010 z-scores,-0.65,-0.034091314833983,0.100986368,-0.057902486
Poland,PL43,,other,PL43 - Lubuskie,2019,RCI 2019 z-scores,-0.69,-0.047865237876937,0.065295036,0.014101893
Poland,PL43,,other,PL43 - Lubuskie,2016,RCI 2016 z-scores,-0.64,-0.047865237876937,0.065295036,0.014101893
Poland,PL43,,other,PL43 - Lubuskie,2013,RCI 2013 z-scores,-0.7,-0.047865237876937,0.065295036,0.014101893
Poland,PL43,,other,PL43 - Lubuskie,2010,RCI 2010 z-scores,-0.72,-0.047865237876937,0.065295036,0.014101893
Poland,PL51,,other,PL51 - Dolnośląskie,2019,RCI 2019 z-scores,-0.43,0.015396666209432,0.099990949,-0.095942335
Poland,PL51,,other,PL51 - Dolnośląskie,2016,RCI 2016 z-scores,-0.44,0.015396666209432,0.099990949,-0.095942335
Poland,PL51,,other,PL51 - Dolnośląskie,2013,RCI 2013 z-scores,-0.54,0.015396666209432,0.099990949,-0.095942335
Poland,PL51,,other,PL51 - Dolnośląskie,2010,RCI 2010 z-scores,-0.45,0.015396666209432,0.099990949,-0.095942335
Poland,PL52,,other,PL52 - Opolskie,2019,RCI 2019 z-scores,-0.56,0.097090127641161,-0.072622681,-0.015797543
Poland,PL52,,other,PL52 - Opolskie,2016,RCI 2016 z-scores,-0.66,0.097090127641161,-0.072622681,-0.015797543
Poland,PL52,,other,PL52 - Opolskie,2013,RCI 2013 z-scores,-0.58,0.097090127641161,-0.072622681,-0.015797543
Poland,PL52,,other,PL52 - Opolskie,2010,RCI 2010 z-scores,-0.57,0.097090127641161,-0.072622681,-0.015797543
Poland,PL61,,other,PL61 - Kujawsko-pomorskie,2019,RCI 2019 z-scores,-0.68,0.015172776080961,0.053634425,-0.018395104
Poland,PL61,,other,PL61 - Kujawsko-pomorskie,2016,RCI 2016 z-scores,-0.69,0.015172776080961,0.053634425,-0.018395104
Poland,PL61,,other,PL61 - Kujawsko-pomorskie,2013,RCI 2013 z-scores,-0.74,0.015172776080961,0.053634425,-0.018395104
Poland,PL61,,other,PL61 - Kujawsko-pomorskie,2010,RCI 2010 z-scores,-0.73,0.015172776080961,0.053634425,-0.018395104
Poland,PL62,,other,PL62 - Warmińsko-mazurskie,2019,RCI 2019 z-scores,-0.84,-0.139021167748429,0.171644406,-0.00469568
Poland,PL62,,other,PL62 - Warmińsko-mazurskie,2016,RCI 2016 z-scores,-0.7,-0.139021167748429,0.171644406,-0.00469568
Poland,PL62,,other,PL62 - Warmińsko-mazurskie,2013,RCI 2013 z-scores,-0.87,-0.139021167748429,0.171644406,-0.00469568
Poland,PL62,,other,PL62 - Warmińsko-mazurskie,2010,RCI 2010 z-scores,-0.87,-0.139021167748429,0.171644406,-0.00469568
Poland,PL63,,other,PL63 - Pomorskie,2019,RCI 2019 z-scores,-0.43,0.021691160003352,0.133837659,-0.038729605
Poland,PL63,,other,PL63 - Pomorskie,2016,RCI 2016 z-scores,-0.45,0.021691160003352,0.133837659,-0.038729605
Poland,PL63,,other,PL63 - Pomorskie,2013,RCI 2013 z-scores,-0.58,0.021691160003352,0.133837659,-0.038729605
Poland,PL63,,other,PL63 - Pomorskie,2010,RCI 2010 z-scores,-0.54,0.021691160003352,0.133837659,-0.038729605
Poland,PL71,,other,PL71 - Łódzkie,2019,RCI 2019 z-scores,-0.5,-0.019821310669874,0.105846246,-0.089434965
Poland,PL71,,other,PL71 - Łódzkie,2016,RCI 2016 z-scores,-0.48,-0.019821310669874,0.105846246,-0.089434965
Poland,PL71,,other,PL71 - Łódzkie,2013,RCI 2013 z-scores,-0.58,-0.019821310669874,0.105846246,-0.089434965
Poland,PL71,,other,PL71 - Łódzkie,2010,RCI 2010 z-scores,-0.49,-0.019821310669874,0.105846246,-0.089434965
Poland,PL72,,other,PL72 - Świętokrzyskie,2019,RCI 2019 z-scores,-0.68,-0.111845058571196,0.164455661,-0.04974258
Poland,PL72,,other,PL72 - Świętokrzyskie,2016,RCI 2016 z-scores,-0.57,-0.111845058571196,0.164455661,-0.04974258
Poland,PL72,,other,PL72 - Świętokrzyskie,2013,RCI 2013 z-scores,-0.73,-0.111845058571196,0.164455661,-0.04974258
Poland,PL72,,other,PL72 - Świętokrzyskie,2010,RCI 2010 z-scores,-0.68,-0.111845058571196,0.164455661,-0.04974258
Poland,PL81,,other,PL81 - Lubelskie,2019,RCI 2019 z-scores,-0.68,-0.08700424112117,0.077544482,0.013475038
Poland,PL81,,other,PL81 - Lubelskie,2016,RCI 2016 z-scores,-0.59,-0.08700424112117,0.077544482,0.013475038
Poland,PL81,,other,PL81 - Lubelskie,2013,RCI 2013 z-scores,-0.67,-0.08700424112117,0.077544482,0.013475038
Poland,PL81,,other,PL81 - Lubelskie,2010,RCI 2010 z-scores,-0.68,-0.08700424112117,0.077544482,0.013475038
Poland,PL82,,other,PL82 - Podkarpackie,2019,RCI 2019 z-scores,-0.67,-0.017527431530497,0.093525761,-0.091512512
Poland,PL82,,other,PL82 - Podkarpackie,2016,RCI 2016 z-scores,-0.65,-0.017527431530497,0.093525761,-0.091512512
