iso3c,year,NEER_EA19,RGDP_EA19,RHICP_EA19,RULC_EA19,RXPI_EA19,NEER_EU27,RGDP_EU27,RHICP_EU27,RULC_EU27,RXPI_EU27,NEER_IC37,RGDP_IC37,RHICP_IC37,RULC_IC37,RXPI_IC37,NEER_Gr42,RGDP_Gr42,RHICP_Gr42,loans,banking_leverage,current_account_avg3y,direct_investment_stocks,current_account,export_oecd_5ychange,lending_borrowing,direct_investment_flows,trade_balance_energy,REER_42tp_change1y,REER_42tp_change3y,REER_euro_change3y,export_shares_change5y,export_shares_change1y,export_shares_vol_change1y,finance_liabs_ch1y,finance_liabs_mio,debt_gov,house_prices_real_ch1y,house_prices_nom_ch3y,int_inv_pos,int_inv_pos_adj,poverty_risk_perc,poverty_risk_ch3y,povery_risk_post_transfer_perc,povery_risk_post_transfer_perc_ch3y,deprived_perc,deprived_perc_ch3y,low_work_perc,low_work_perc_ch3y,ulc_ch3y,ulc_ch1y,ulc_perf_eu_ch10y,activity_rate_perc,activity_rate_perc_ch3y,unemp_long_perc,unemp_long_perc_ch3y,unemp_youth_perc,unemp_youth_ch3y,neet_youth_perc,neet_youth_perc_ch3y,gdp_real_ch1y,cap_formation,tot_ch5y,construction,employment_ch1y,productitivy_labor,credit_priv_flow,debt_priv,debt_households,rd_exp,unemp_avg3y,unemp_rate,finance_debt_to_equity,debt_external,ulc_ch10y,debt_priv_perc,credit_flow_priv,EurozoneEntry,EUEntry,gini_post,gini_post_se,gini_pre,gini_pre_se,gini_abs_red,gini_abs_red_se,gini_rel_red,gini_red_red_se,gov_balance,gov_debt_gdp,MIP_status,SGP_compliance,SGP_edp,fdi_net_inflow_GDP,fdi_net_outflow_GDP,tax_rev_total_GDP,tax_rev_trade_TAX,tax_rev_inc_profits_TAX,trade_total_GDP,trade_exp_GDP,trade_imp_GDP,RD_expend_GDP,RD_scientists,wgi_accountability,wgi_regul_quality,wgi_rule_of_law,wgi_pol_stability,wgi_gov_effectvn,wgi_control_corrupt,empl_ind,empl_agr,empl_serv,empl_self,unemp_youth_neet,VA_industry_gdp,VA_manufct_gdp,current_account_GDP_WB,population,res_rents,gdp_real_lcu,gdp_real_lcu_growth,gdp_real_pc_lcu,gdp_real_pc_lcu_growth,gdp_real_usd,gdp_real_pc_usd,gdp_nom_lcu,gdp_nom_pc_lcu,gdp_nom_usd,gdp_nom_pc_usd,gdp_real_ppp,gdp_real_pc_ppp,gdp_nom_ppp,gdp_nom_pc_ppp,unemp_rate_wb,labor_force_total,cpi_wb,cpi_change_wb,interest_real,cap_form_gf_perc_gdp,cap_form_gf_real_lcu,cap_form_gf_real_usd,AIS_mean,AIS_mean_MIP,AIS_mean_SGP,AIS_mean_Integrated,AIS_mean_SGP_MIP,country_group_jee
CZE,1994,73.1729149741445,52.9556573891959,54.5202231016545,46.8918509546695,72.0903380198622,68.322153448841,54.6462357187444,56.203575706477,47.7059400210663,73.9294071303684,65.2584292254773,54.0559026949173,55.5738423978345,47.3110399891528,73.5410788281224,57.5775194847291,55.6825450185671,57.3504750604141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,22.9,0.8,41.1,1,18.2,1.3,44.3,1.6,,,,,,1.83537721670943,0.243097109463095,16.6521205916282,4.07936418412716,16.3155767368847,75.3318340565801,37.0975539017087,38.2342801548714,,,,,,,,,42.689998626709,6.94999980926514,50.3699989318848,11.9700002670288,,34.8189828654071,21.1894346315921,-1.71342089729492,10333587,0.727329125431484,2676115708000,2.90930943320329,258972.582124678,2.87214348658624,131556785407.866,12730.9892884113,1377368118000,133290.416773962,47850203856.1751,4630.55121674353,220687316286.699,21356.3127969696,132131097150.933,12786.5664798615,4.30000019073486,5139009,51.5226545421967,10.039429835143,0.69107450436928,29.4217664619997,631687728000,31633579654.9926,,,,,,Catchup
DNK,1994,97.6561745019101,90.6470122870255,96.7688362655911,84.9992145754036,86.106640474119,94.4178946901296,91.7678034968747,97.5691846956335,85.9181212865295,86.5507690926626,91.2254452791849,91.2091124903544,95.4559365255855,85.6953312671739,88.0198366011709,85.2740889637806,93.8904775345046,97.3250358339066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,22.2,0.6,43.6,0.8,21.4,1,49.1,1.3,,,,,,3.20575169671378,2.66503404789174,31.5602806701656,0,38.7455375993244,67.7804557486188,36.8518613185549,30.9285944300639,,,,,,,,,26.5100002288818,5.05000019073486,68.4400024414063,9.81999969482422,,21.6233543870144,14.4491470812604,2.04235258213446,5206180,0.330385276058183,1480126452000,5.33246271155308,284301.820528679,4.97734717856856,249523747852.023,47928.3750949877,993286477000,190789.883753539,156162386724.523,29995.5796235479,218501753974.24,41969.6887111547,112646595612.042,21637.0919968272,8.03999996185303,2780674,71.3784153200607,1.99201463809523,,18.3010392479148,237022764000,39807364930.4803,,,,,,Core
HRV,1994,98.5734430314345,74.3717154079831,81.3044854672046,67.7790792908459,66.9341752999178,95.1560212694355,76.1920708858986,83.0756267769956,69.1636767173195,67.9545279329762,89.0642666222337,76.9781597783918,84.2607422946381,69.4655481464242,68.8491004272039,71.0156474108502,81.0808242194735,88.5035932021965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,2,43,3.5,14.5,4,33.7,5.3,,,,,,,,,9.54535698759651,10.4115861504077,,,,,,,,,,,,29.0400009155273,21.25,49.7099990844727,29.3700008392334,,,,,4652024,,,,,,,,,,,,,,,,10.1599998474121,2120067,57.9797227082006,107.327586206896,,,,,,,,,,Catchup
HUN,1994,218.591880508439,67.9806572881524,66.562574490444,88.0060471646024,99.5089598204626,202.13395819062,71.262810467033,69.1459047359727,91.8237062658074,103.185458233978,192.428524868724,71.2702006511088,69.3093478361104,92.103274226351,103.319502825821,165.698013028153,73.6094471200317,72.0598887848436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,27.5,0.8,48.6,1.1,21.1,1.4,43.4,1.8,,,,,,2.65038660290623,0.113509605265683,24.1947853993407,7.26702076291646,16.8855625301787,56.4601800555875,25.4007226347503,31.0594574208372,,,,,,,,,33.3899993896484,8.75,57.8600006103516,17.9400005340576,,,,-9.39050696412632,10343355,0.537869643002162,21819874412000,2.94715455833949,2109554.82162219,3.08816830927259,91291502557.2449,8826.10164276919,4537754652000,438712.067022741,43166678735.2183,4173.37302405441,169049344750.647,16343.7631939198,91409628025.0885,8837.52206369099,10.8500003814697,4256189,22.3979793885263,18.8680749869282,6.61885451618587,21.8629501611054,4117514531000,17423521376.7676,,,,,,Catchup
POL,1994,147.309362200541,67.8814811503291,65.1415621605176,77.0771932866652,68.2372186545349,143.318186650404,70.2310246877591,67.0566556706406,79.8432243925181,69.4100273994844,135.39702347215,70.3606697951043,67.0092410291545,80.1772847545187,69.9337856758485,110.359289802045,72.2855659008614,68.9443586717894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,28,0.6,44.1,0.8,16.1,1,36.5,1.3,,,,,,1.69218647040911,0.0261724840756609,22.7826807304818,8.5125468377427,27.5281026456228,,,,,,,,,,,,33.4599990844727,23.7099990844727,42.8300018310547,30.9400005340576,,,,0.572184651861,38542652,0.958411336872553,711613640000,5.29280205842002,18463.0170233226,5.07085551435675,236000941863.165,6123.11114095534,251822867900,6533.61548395788,110803391516.698,2874.8253108452,448989665616.558,11649.1637787809,270683847725.677,7022.96893648308,14.8299999237061,17574710,32.8525656447117,32.9912766093522,,,,,,,,,,Catchup
ROU,1994,2118.48061017612,45.1295127476448,58.861673940933,49.8508457225553,63.6568920931013,2024.29045726915,46.4818757417287,60.8056302805554,50.8381954325133,64.788566956563,1639.80044859035,46.6204612952261,61.7299287598586,50.5128330208867,64.7582092941258,1462.54552006368,48.1051741672776,63.7945814947837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,26.1,0.8,35.6,1,9.5,1.3,26.7,1.6,,,,,,1.13385318070474,3.32508264136287e-05,17.7871428356453,4.36259545320398,29.9603565423806,51.8670700671661,24.9013530353956,26.9657170317705,,,,,,,,,32.8499984741211,39.0400009155273,28.1100006103516,35.1300010681152,,42.7328370033037,28.7054062970716,-1.42313537050331,22730211,2.72228321369321,207593345000,3.93194272962506,9132.92643873829,4.08314789943742,104680651969.336,4605.35328815628,4977319900,218.973765795663,30074440483.3837,1323.10432504932,258744208394.252,11383.2734942166,113273191104.024,4983.37613777644,8.17000007629395,12304758,2.02362351907569,136.759392815441,-20.3459037669125,20.2834059349892,37011917200,16553627236.8893,,,,,,Catchup
SWE,1994,103.186760492692,104.080914379812,107.324736306043,102.017761426252,105.449707228177,100.219472829099,106.908167559299,109.687742321161,104.670314620098,107.952716371883,94.5908931880855,106.729660745255,107.101691396582,104.814407359701,110.70947726096,88.1093098867899,110.150448274829,109.161404193225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,23.5,0.6,47.5,0.9,24,1.1,50.5,1.4,,,,,,2.73705774680719,2.91899340587547,14.8215590222626,0.880847953216374,5.54459064327485,63.8416317578483,33.5983064955583,30.24332526229,,,,,,,,,25.5200004577637,3.60999989509583,70.870002746582,12.4200000762939,,25.1053206075294,17.7294546302306,0.324242460969879,8780745,0.364558516031414,2.482013e+12,3.92997283681697,282665.423036428,3.19395539969921,321627622307.838,36628.7396237834,1.767223e+12,201261.168613825,229033566614.826,26083.6143874838,290737716123.949,33110.8255761839,191740155976.721,21836.433694034,9.57999992370605,4510721,82.2656054131643,2.15813800724627,7.85857445160692,19.4425378121493,4.80203e+11,63194529335.3086,,,,,,Core
GBR,1994,109.253237893961,104.629819522443,108.920123264088,91.3410101036987,103.291378602408,106.712025926883,106.358519479289,110.360297180583,92.8211642193286,104.435122640922,100.568362671917,104.283942737924,109.178750309828,89.7612618073825,103.348438510003,95.4938605172337,107.431934881192,110.941620052569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,0.6,53.6,0.7,19.5,0.9,36.4,1.1,,,,,,1.71516994974046,3.83455868527424,23.7970949924584,0,35.8342113026255,51.606778887702,25.7897769177505,25.8170019699515,,,,,,,,,27.7800006866455,2.07999992370605,70.1399993896484,13.4200000762939,,26.7040443051224,16.4069126780069,-0.879081535567206,57865745,0.559625148848204,1216309533000,3.84600913053607,21019.5087439037,3.58196747395003,1736046020119.21,30001.273121416,7.45196e+11,12878.0161734719,1140489745944.29,19709.2380983653,1848996161490.94,31953.2075754134,1136471915938.45,19639.8044462825,9.64999961853027,28453491,71.9900129461809,2.21901260504202,4.01323039101739,18.8690916215331,213385285000,296640662745.517,,,,,,
NOR,1994,94.6751277687451,62.8039299741388,94.0319946191741,65.4215648404421,47.8549462291453,92.8319220328184,63.8964110264342,95.1500472721153,66.7066046628265,48.4247678586738,89.0333782164515,61.6551649265977,91.871792763624,65.7155240061999,47.2077521944956,85.3166386875106,63.1313053557971,93.2198219706043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,0.7,41.3,1,17.4,1.2,42.1,1.6,,,,,,2.15241286120085,1.70352898715598,21.7428277512335,0.568894169120356,16.2097711571799,68.7284269701742,37.3372653784984,31.3911615916758,,,,,,,,,23.2800006866455,5.26000022888184,71.4700012207031,9.65999984741211,,27.9004684349725,10.3619643730851,2.95773401861897,4336613,4.99342799777307,1.962656e+12,5.05542738771337,452578.083402877,4.45895388797052,294683379729.339,67952.4273273495,8.97243e+11,206899.485842984,127131461119.927,29315.8419070199,206170307634.723,47541.781485856,99620445639.1219,22971.947379008,5.34999990463257,2171444,71.3510089584653,1.37567498071484,,21.6247995247664,3.56543e+11,50327023057.5678,,,,,,
CHE,1994,83.9820747106905,94.8392696617948,99.0001513024376,96.5141567247941,79.3517297209318,81.9249283724272,96.6616895552775,100.627435560841,98.2231656066529,80.3313695732786,76.9201729335301,93.7622760367636,98.6382025519772,94.938233985218,78.1955272882181,73.6103953770499,96.9618053175975,100.399480581511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,1.5,40.2,1.7,10.4,2.3,25.9,2.9,,,,,,1.25841148203927,3.67294853825033,8.09004965185081,1.86412171568951,19.2707175118987,76.9523265886482,40.703182378966,36.2491442096822,,,,,,,,,27.3899993896484,4.40999984741211,68.1999969482422,17.7399997711182,,30.0579358296311,19.9497593063888,5.71651804194158,6993795,0.0201356465830158,446642667000,1.26975768793037,63862.7050120857,0.465686415550962,432843636840.91,61889.6660312334,400252834000,57229.7063325419,292646657892.813,41843.7569149243,371628665781.994,53136.9114739558,205044827271.768,29318.1065890218,3.88000011444092,3881108,86.8580020534487,0.852116995120689,,25.3072581617248,98162583000,96090388367.9311,,,,,,
TUR,1994,5607.00056282743,65.9855022032259,51.4458149118044,94.0054447920781,81.072664336536,5178.16328494638,68.2285473459525,52.8945214471695,96.67455812955,82.994188485171,5101.64589796962,67.163265056988,52.2131168004257,96.0998489057888,82.0021622067907,4202.3777981406,69.9744710778488,54.2367683121859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,2,45.5,2.4,2.4,3.1,5.3,3.9,,,,,,0.465222433571291,0.03749325533716,15.2014676965386,3.19379820021261,33.0546384137849,41.7458523409412,21.3621312072128,20.3837211337284,,,,,,,,,29.0699996948242,29.4099998474121,41.5200004577637,48.2799987792969,,32.0810894530806,22.0629117902148,2.01315826106261,57564204,0.386729091464501,556962150300,-4.66814736394838,9675.49469284766,-6.17585723586566,396581074577.173,6889.36955642039,3868429100,67.2019906676726,130690172297.297,2270.33752255651,739366606750.618,12844.2079517093,554454650339.164,9631.93463665656,8.57999992370605,20658199,0.689400364349776,105.214986469202,,24.4591764651962,102218112600,71709220425.1866,,,,,,
RUS,1994,1541.92266109798,45.6818891223435,45.6063846806587,765.664090851852,128.586803026126,1423.07004904665,47.5122834740656,47.3358791123375,789.96116302316,132.273570556048,1224.28798124707,48.0866303949812,48.7781379147871,792.231146181523,133.609971732435,1226.5666170265,49.8859484693643,49.660643334498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,0.9,45.4,1.3,10.3,1.6,22.7,2.1,,,,,,0.174540526074499,0.0787086474007368,,,,50.9537126483831,27.7583790421613,23.1953336062219,,,,,,,,,35.9900016784668,16.1499996185303,47.8600006103516,1.96000003814697,,41.2152926729431,,2.26332668866148,148407912,6.58289451758888,47171520618400,-12.5697559797978,317850.443300019,-12.5397903309703,917740411956.464,6183.9048847824,6.1075e+11,4115.34662653296,395077301248.464,2662.10403424087,2059970854378.75,13923.0471956152,851032390023.071,5734.41387687855,8.13000011444092,71995898,2.12894263118429,307.722635553193,,21.810888252149,9867497293700,181648646530.531,,,,,,
USA,1994,110.123438202469,106.322641541523,101.694874116173,108.178998878918,110.485779258862,107.710189175535,107.593246951457,102.63155732539,109.474321648196,111.278071138562,94.2417841399464,105.488402038713,99.3407076283783,103.967249343711,114.311195477464,87.5770938439983,111.317494248762,101.890394212618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,0.5,49.6,0.6,12.9,0.8,26,1,,,,,,0.767643589421284,1.23489893836291,10.6235066354376,1.54985155398549,51.3871246570709,21.0554591617453,9.89314741556332,11.162311746182,,,,,,,,,25.6399993896484,1.86000001430511,72.5,8.80000019073486,19.0100002288818,,,-1.66925292387951,263126000,0.773607851835977,10840709674000,4.02883906807251,41199.6901636478,2.7609275470092,9949782934155.2,37813.7581772808,7.287236e+12,27694.853416234,7.287236e+12,27694.853416234,11159259451715.3,42410.3260480352,7.287236e+12,27694.853416234,6.11999988555908,134757739,67.9758134970226,2.6074415921546,4.89835614195758,20.4037991908043,1925203542000,1797660460521.21,,,,,,
CAN,1994,83.1434513592693,77.8275337155548,82.8294826724692,78.2797117509949,79.5371144444434,81.7102088051606,78.7570697246033,83.5758911234642,79.216417126177,80.0348975072023,74.1917572436407,72.8629024261401,80.229241362231,72.2381273038571,72.7071787739358,73.3298965562294,74.2501664098364,81.0361813572037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,0.5,44.1,0.6,15.2,0.8,34.5,1,,,,,,1.65029940725316,1.83704383364017,13.1145132342082,2.47799281263394,47.9865484158122,64.5925875261397,32.8839389644424,31.7086485616974,,,,,,,,,22.6700000762939,3.34999990463257,73.9800033569336,15.5299997329712,16.7000007629395,,,-2.40547749674408,29000663,2.4504992254147,1189967639000,4.49446618172855,41032.4287758525,3.35622677760384,1072825825744.08,36993.1482512687,7.89507e+11,27223.7569189366,578139279437.61,19935.3814579208,1013277932219.28,34939.8195558245,654101457320.155,22554.7070189449,10.3999996185303,14931216,73.590440755581,0.165562913907281,5.3273438848881,19.4547990074819,227965309000,196621546753.52,,,,,,
MEX,1994,412.542114926257,100.960945853223,109.249832967609,132.006399251291,77.0488977943866,405.709356922432,102.147043890373,110.207400281254,133.564820195674,77.5277229657109,380.474185309126,96.1851873763138,107.695924800545,124.265620517075,71.0585958761815,375.495569548096,98.0487426138767,108.707646571834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,1.1,50.4,1.2,1.1,1.6,2.2,2,,,,,,2.07886032547271,0.2004496900752,8.49192167477219,6.00456889851864,34.9845740797438,30.7099718502483,13.3828583816104,17.3271134686379,,,,,,,,,25.1299991607666,20.4899997711182,54.3800010681152,42.7700004577637,,32.143107648929,17.3846426074588,-5.61981167908931,90156400,2.08284292669363,10667860250000,4.94108067568743,118326.155991144,3.15905968914349,754925835085.175,8373.51352854789,1781422460000,19759.245710787,527813238126.278,5854.41785748186,1448555981850.09,16067.1453368823,812704221638.171,9014.38191451934,4.44000005722046,33896427,19.5513039992386,6.96581237191123,9.64014978095378,21.6731912653667,2460433781000,177595443267.975,,,,,,
BRA,1994,291.432641396641,57.6785687966366,87.4592767242044,245.349565221554,177.838871527069,284.1696625564,58.5245873218659,88.4797376640604,248.758538799427,179.479894330128,257.695401485624,55.2187875595674,84.841652058091,231.236011223398,170.771665030346,245.710092223297,58.0278571346452,87.1290391970048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1,1,62.8,1.4,8.7,1.7,13.9,2.2,,,,,,0.55042715687456,0.185805000546523,,,,19.3329054571035,9.66505138718782,9.66785406991572,,,,,,,,,23.0300006866455,18.6900005340576,58.2799987792969,37.5499992370605,,34.6669431980292,23.2165829131645,-0.206589359334755,159432716,1.29619733717035,2331177011100,5.33455170168176,14621.6979148746,3.62758491771609,1325134726637.11,8311.56088840077,3.56801e+11,2237.94092549988,558111997497.263,3500.61148991066,1745712950574.46,10949.5277655212,1229652192603.92,7712.67167401152,6.23999977111816,67372172,22.0715442934335,2075.88839757325,,22.8043082838893,435240185800,247408018303.774,,,,,,
AUS,1994,87.8790747060449,68.3067350020733,76.6234206703582,71.2173919628054,57.3140582484364,85.8875223331512,69.264273734573,77.4511572705625,72.2574238700876,57.7813601850727,84.2869349470993,60.5339199053728,70.5182748377339,62.1906263743606,51.3157088532719,79.7397910531893,65.1536235390461,73.1483774462592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,0.8,45.3,1.1,15.8,1.4,34.9,1.8,,,,,,1.38370383334818,0.567268458705844,20.0444434902095,3.2239704421142,64.0424074627874,36.5258931638612,18.0051958090003,18.5206973548609,,,,,,,,,23.1700000762939,4.90000009536743,71.9300003051758,20.25,,26.8595413947097,13.2387925111645,-4.92314432817127,17855000,2.00021206058598,8.92553e+11,3.98389015293171,49988.9666760011,2.88901637254799,663010452660.089,37133.0413139226,4.6576e+11,26085.6902828339,322213766862.677,18046.1364806876,573410304652.557,32114.830840244,357997684882.715,20050.2763865984,9.72000026702881,8822050,64.6462018730489,1.96963479688142,7.98703380229384,24.0089316386122,1.62064e+11,124249678956.561,,,,,,
NZL,1994,90.7332358089944,83.5938470959324,84.690298966456,77.6251301573918,81.8382505304412,88.9512683959352,84.7547161348051,85.5677548643531,78.7633524176996,82.5025678252436,86.4656856851757,82.6386391808826,83.6036760866577,75.1260886088389,84.8225562462079,80.6735765411324,85.6679664441334,85.028370302667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,0.9,44.5,2.2,12.2,2.4,27.4,3.3,,,,,,4.7304408560722,3.63170940864998,,,,58.8145695364238,30.7781456953642,28.0364238410596,,,,,,,,,25.2600002288818,10.3699998855591,64.370002746582,20.8999996185303,,26.537527593819,18.4547461368653,,3620000,1.46883237656114,140712182000,5.11918534858351,38870.7685082873,3.73114748679835,93493526516.0817,25826.9410265419,9.06e+10,25027.6243093923,55314732279.1379,15280.3127842922,104445284454.554,28852.2885233576,61878905849.8105,17093.6204005001,8.35000038146973,1773527,69.0804834258259,1.74537790773741,,21.294701986755,24252582000,16442780416.6929,,,,,,
JPN,1994,94.5991419956452,143.157708801577,129.26761943112,153.214628221799,138.555439858551,92.7410010587777,145.104077511805,130.647293760683,155.290569189127,139.569763493438,87.970306933494,147.377514763371,133.369404222223,157.64333002201,141.871418657877,83.2892158291102,153.660502838197,134.803233524369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,1.1,41.1,1.7,11.8,2,28.7,2.6,,,,,,0.0181042865417904,0.369283580441083,,,,16.1044723058705,9.0036501742541,7.10082213161643,,,,,,,,,34.189998626709,5.80999994277954,60,18.8600006103516,,34.703014349669,23.4861108148002,,124961000,0.0168342052526886,437274894987000,0.993066363346571,3499290.93866886,0.649582770830335,4928660123402.19,39441.5867622873,5.015377e+14,4013553.82879458,4907039384469.68,39268.5668686204,4162190845484.62,33307.9188345533,2799409599497.17,22402.2663030639,2.90000009536743,66489696,101.251834585168,0.695458057868973,3.85765895304635,29.5111613743094,131687947280000,1465482058466.43,,,,,,
CHN,1994,86.6037502323074,61.3920424004781,74.374432337744,50.9848749472322,99.9778542466398,84.7066943638558,62.3749202985242,75.2958179933681,51.7581957987768,100.947402103152,79.9477446027828,55.0330843639418,68.6645810985461,44.7730608672611,91.123374498387,73.4037760832666,54.6260152449099,68.6113598769256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,1.1,35.9,1.5,0.7,1.9,1.9,2.4,,,,,,5.98715629420307,0.354405913173888,,,,35.7698149885745,18.5367485700923,17.2330664184822,,,,,,,,,22.7000007629395,54.2999992370605,23,66.1999969482422,,46.1630611514537,0,1.22411802410261,1191835000,3.22160643023577,10279144620846.7,13.0368066326902,8624.63732047364,11.7663891463395,1330073305504.23,1115.98778816214,4863745033380,4080.88790258719,564324670005.917,473.492278718042,2596917953201.1,2178.92405677052,1981018984304.76,1662.1587588087,2.90000009536743,683538047,63.4292398842776,24.2569897243361,-7.98974415300828,34.4406164197285,,,,,,,,
HKG,1994,110.852246737318,148.05899052303,122.644129370357,139.061566898779,126.237416618519,108.714813024844,150.106887053266,123.947696240887,141.066384272826,127.228361672874,106.261702122114,137.727311384738,117.070654062611,127.61620636669,118.286856818949,107.688683404883,172.774780275551,133.428141956597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,2.2,44.5,3.1,5.1,3.8,11.5,4.9,,,,,,5.7638020198344,15.7843113918503,,,,237.427997065577,119.292594392203,118.135402673374,,,,,,,,,27.9300003051758,0.620000004768372,71.4499969482422,10.8500003814697,,,,,6035400,0.000870257670381659,1.294491e+12,6.03602710674861,214483.050004971,3.67475162490032,131654436265.828,21813.7051837208,1.04961e+12,173908.937270106,135812069768.646,22502.5797409692,207738942728.907,34420.0786574058,145703033707.183,24141.4046636815,1.89999997615814,3023445,82.1806267815783,8.73786407766983,0.99107855718529,29.3534741475405,3.53712e+11,35170550675.5856,,,,,,
KOR,1994,158.748378453804,133.181892211297,123.700394456684,192.913161134675,159.122907910613,154.470761748495,135.3648367998,125.356484362768,196.007136834908,160.677425554103,144.587700904896,122.692341951226,116.961558957245,174.079449185724,148.347753659183,139.269773559237,138.632785903698,124.697064036188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,0.9,30.8,1.1,1.4,1.4,4.5,1.8,,,,,,0.245159047113318,0.558671870427771,12.6877415814616,5.78149853495186,31.2298032649644,48.6659897866647,24.0708425974796,24.5951471891851,,,,,,,,,33.6300010681152,12.5600004196167,53.8199996948242,37.1300010681152,,36.2427361129083,25.3021127354203,-1.03393444689221,44641540,0.018230092957757,6.239502e+14,9.26866633778376,13976896.8543648,8.17476415138178,500372778015.987,11208.6809284802,3.724934e+14,8344098.34427755,463617399962.661,10385.3361681219,745436763166.872,16698.2761608778,543872659648.015,12183.1070265053,2.48000001907349,20903512,57.616269225665,6.26581477198877,,36.4044034068792,2.53456e+14,205926322758.2,,,,,,
BEL,1995,103.257924604898,104.517861249757,102.520983985597,103.773353606991,98.2405881270789,101.424033176541,106.346677961397,104.030481681156,105.67979062686,99.404089794918,98.7310084429119,106.29005213591,104.041917676562,106.265108467562,99.998367891064,95.7606766300658,108.656236887703,105.123778514778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1993,25.5,1,47.3,1.2,21.8,1.6,46.1,2,-4.5,131.3,,,,3.71102444734668,4.02846152128542,25.62241940319,0,35.7285682583042,116.378567821327,60.1143717180605,56.2641961032662,,,,,,,,,28.25,2.6800000667572,69.0699996948242,17.9400005340576,,26.0458142488138,18.3362938983539,,10136811,0.0211359577706153,286238400000,2.38475727961249,28237.5196696476,2.17055027384056,352426801089.122,34767.0289096958,210489100000,20764.8243614289,288025588396.278,28413.8264387368,383003329406.783,37783.414271686,226986232383.393,22392.2723214818,9.34000015258789,4195001,74.9794794731931,1.46796699090272,,21.2317407409695,60464700000,76056829671.379,,,,,,Core
